appt_date,geog_name,geog_code,time_between_booking_and_appt,geog_ons_code,weekday,breakdown,appt_mode,appt_count,hcp_type,appt_status,geog_type
2022-06-01,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,468293,Other Practice Staff,ALL,ALL
2022-06-30,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,51558,Other Practice Staff,ALL,ALL
2022-06-01,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,458468,GP,ALL,ALL
2022-06-07,ALL,ALL,ALL,ALL,Tue,by_hcp_type_by_date,ALL,378491,Other Practice Staff,ALL,ALL
2022-06-03,ALL,ALL,ALL,ALL,Fri,by_hcp_type_by_date,ALL,1961,GP,ALL,ALL
2022-06-20,ALL,ALL,ALL,ALL,Mon,by_hcp_type_by_date,ALL,2678,Unknown,ALL,ALL
2022-06-06,ALL,ALL,ALL,ALL,Mon,by_hcp_type_by_date,ALL,374446,GP,ALL,ALL
2022-06-08,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,9860,Unknown,ALL,ALL
2022-06-29,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,27731,GP,ALL,ALL
2022-06-27,ALL,ALL,ALL,ALL,Mon,by_hcp_type_by_date,ALL,1330,Unknown,ALL,ALL
2022-06-23,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,93049,Other Practice Staff,ALL,ALL
2022-06-01,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,36918,Unknown,ALL,ALL
2022-06-04,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,621,Unknown,ALL,ALL
2022-06-30,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,22016,GP,ALL,ALL
2022-06-02,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,2480,GP,ALL,ALL
2022-06-09,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,301066,Other Practice Staff,ALL,ALL
2022-06-08,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,179564,GP,ALL,ALL
2022-06-10,ALL,ALL,ALL,ALL,Fri,by_hcp_type_by_date,ALL,6626,Unknown,ALL,ALL
2022-06-16,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,87883,GP,ALL,ALL
2022-06-29,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,1196,Unknown,ALL,ALL
2022-06-22,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,2224,Unknown,ALL,ALL
2022-06-26,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,253,GP,ALL,ALL
2022-06-22,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,107672,Other Practice Staff,ALL,ALL
2022-06-11,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,8514,Other Practice Staff,ALL,ALL
2022-06-19,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,280,Other Practice Staff,ALL,ALL
2022-06-20,ALL,ALL,ALL,ALL,Mon,by_hcp_type_by_date,ALL,141598,Other Practice Staff,ALL,ALL
2022-06-12,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,599,Other Practice Staff,ALL,ALL
2022-06-11,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,162,Unknown,ALL,ALL
2022-06-23,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,46401,GP,ALL,ALL
2022-06-05,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,1650,Other Practice Staff,ALL,ALL
2022-06-15,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,99363,GP,ALL,ALL
2022-06-02,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,307,Unknown,ALL,ALL
2022-06-26,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,507,Other Practice Staff,ALL,ALL
2022-06-03,ALL,ALL,ALL,ALL,Fri,by_hcp_type_by_date,ALL,332,Unknown,ALL,ALL
2022-06-28,ALL,ALL,ALL,ALL,Tue,by_hcp_type_by_date,ALL,70177,Other Practice Staff,ALL,ALL
2022-06-18,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,58,Unknown,ALL,ALL
2022-06-23,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,1808,Unknown,ALL,ALL
2022-06-10,ALL,ALL,ALL,ALL,Fri,by_hcp_type_by_date,ALL,136141,GP,ALL,ALL
2022-06-17,ALL,ALL,ALL,ALL,Fri,by_hcp_type_by_date,ALL,2824,Unknown,ALL,ALL
2022-06-25,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,1720,GP,ALL,ALL
2022-06-15,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,194924,Other Practice Staff,ALL,ALL
2022-06-14,ALL,ALL,ALL,ALL,Tue,by_hcp_type_by_date,ALL,117111,GP,ALL,ALL
2022-06-30,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,1000,Unknown,ALL,ALL
2022-06-07,ALL,ALL,ALL,ALL,Tue,by_hcp_type_by_date,ALL,218710,GP,ALL,ALL
2022-06-15,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,4230,Unknown,ALL,ALL
2022-06-18,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,3101,GP,ALL,ALL
2022-06-19,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,221,GP,ALL,ALL
2022-06-25,ALL,ALL,ALL,ALL,Sat,by_hcp_type_by_date,ALL,2245,Other Practice Staff,ALL,ALL
2022-06-14,ALL,ALL,ALL,ALL,Tue,by_hcp_type_by_date,ALL,5105,Unknown,ALL,ALL
2022-06-09,ALL,ALL,ALL,ALL,Thu,by_hcp_type_by_date,ALL,8174,Unknown,ALL,ALL
2022-06-22,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,54169,GP,ALL,ALL
2022-06-08,ALL,ALL,ALL,ALL,Wed,by_hcp_type_by_date,ALL,328448,Other Practice Staff,ALL,ALL
2022-06-28,ALL,ALL,ALL,ALL,Tue,by_hcp_type_by_date,ALL,1326,Unknown,ALL,ALL
2022-06-26,ALL,ALL,ALL,ALL,Sun,by_hcp_type_by_date,ALL,4,Unknown,ALL,ALL
ALL,NHS West Suffolk CCG,07K,ALL,E38000204,ALL,by_ccg_and_appt_mode,Telephone,7504,ALL,ALL,CCG
ALL,NHS County Durham CCG,84H,ALL,E38000234,ALL,by_ccg_and_appt_mode,Telephone,17155,ALL,ALL,CCG
ALL,NHS North Tyneside CCG,99C,ALL,E38000127,ALL,by_ccg_and_appt_mode,Telephone,4772,ALL,ALL,CCG
ALL,NHS Hull CCG,03F,ALL,E38000085,ALL,by_ccg_and_appt_mode,Telephone,7777,ALL,ALL,CCG
ALL,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,ALL,E38000253,ALL,by_ccg_and_appt_mode,Video/Online,1014,ALL,ALL,CCG
ALL,NHS East Staffordshire CCG,05D,ALL,E38000053,ALL,by_ccg_and_appt_mode,Face-to-Face,9456,ALL,ALL,CCG
ALL,NHS Calderdale CCG,02T,ALL,E38000025,ALL,by_ccg_and_appt_mode,Telephone,7060,ALL,ALL,CCG
ALL,NHS South East London CCG,72Q,ALL,E38000244,ALL,by_ccg_and_appt_mode,Face-to-Face,57889,ALL,ALL,CCG
ALL,NHS Kernow CCG,11N,ALL,E38000089,ALL,by_ccg_and_appt_mode,Unknown,1014,ALL,ALL,CCG
ALL,NHS East Riding of Yorkshire CCG,02Y,ALL,E38000052,ALL,by_ccg_and_appt_mode,Video/Online,362,ALL,ALL,CCG
ALL,NHS Norfolk and Waveney CCG,26A,ALL,E38000239,ALL,by_ccg_and_appt_mode,Unknown,4157,ALL,ALL,CCG
ALL,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,ALL,E38000231,ALL,by_ccg_and_appt_mode,Video/Online,150,ALL,ALL,CCG
ALL,NHS Buckinghamshire CCG,14Y,ALL,E38000223,ALL,by_ccg_and_appt_mode,Unknown,1257,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,ALL,E38000170,ALL,by_ccg_and_appt_mode,Face-to-Face,8640,ALL,ALL,CCG
ALL,"NHS Heywood, Middleton and Rochdale CCG",01D,ALL,E38000080,ALL,by_ccg_and_appt_mode,Telephone,5881,ALL,ALL,CCG
ALL,NHS Mid Essex CCG,06Q,ALL,E38000106,ALL,by_ccg_and_appt_mode,Home Visit,138,ALL,ALL,CCG
ALL,NHS Somerset CCG,11X,ALL,E38000150,ALL,by_ccg_and_appt_mode,Telephone,16090,ALL,ALL,CCG
ALL,NHS Newcastle Gateshead CCG,13T,ALL,E38000212,ALL,by_ccg_and_appt_mode,Face-to-Face,49793,ALL,ALL,CCG
ALL,NHS East Riding of Yorkshire CCG,02Y,ALL,E38000052,ALL,by_ccg_and_appt_mode,Face-to-Face,34194,ALL,ALL,CCG
ALL,NHS Cambridgeshire and Peterborough CCG,06H,ALL,E38000026,ALL,by_ccg_and_appt_mode,Face-to-Face,90256,ALL,ALL,CCG
ALL,NHS Kernow CCG,11N,ALL,E38000089,ALL,by_ccg_and_appt_mode,Telephone,21082,ALL,ALL,CCG
ALL,NHS North Tyneside CCG,99C,ALL,E38000127,ALL,by_ccg_and_appt_mode,Face-to-Face,25449,ALL,ALL,CCG
ALL,NHS Tameside and Glossop CCG,01Y,ALL,E38000182,ALL,by_ccg_and_appt_mode,Home Visit,608,ALL,ALL,CCG
ALL,NHS East Sussex CCG,97R,ALL,E38000235,ALL,by_ccg_and_appt_mode,Home Visit,407,ALL,ALL,CCG
ALL,NHS Blackpool CCG,00R,ALL,E38000015,ALL,by_ccg_and_appt_mode,Telephone,6529,ALL,ALL,CCG
ALL,NHS Sheffield CCG,03N,ALL,E38000146,ALL,by_ccg_and_appt_mode,Telephone,19916,ALL,ALL,CCG
ALL,NHS East Sussex CCG,97R,ALL,E38000235,ALL,by_ccg_and_appt_mode,Unknown,554,ALL,ALL,CCG
ALL,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,ALL,E38000253,ALL,by_ccg_and_appt_mode,Telephone,39277,ALL,ALL,CCG
ALL,NHS Northumberland CCG,00L,ALL,E38000130,ALL,by_ccg_and_appt_mode,Unknown,2804,ALL,ALL,CCG
ALL,NHS Devon CCG,15N,ALL,E38000230,ALL,by_ccg_and_appt_mode,Telephone,40503,ALL,ALL,CCG
ALL,NHS Birmingham and Solihull CCG,15E,ALL,E38000220,ALL,by_ccg_and_appt_mode,Home Visit,560,ALL,ALL,CCG
ALL,NHS East and North Hertfordshire CCG,06K,ALL,E38000049,ALL,by_ccg_and_appt_mode,Home Visit,26,ALL,ALL,CCG
ALL,NHS Brighton and Hove CCG,09D,ALL,E38000021,ALL,by_ccg_and_appt_mode,Face-to-Face,25521,ALL,ALL,CCG
ALL,NHS Sunderland CCG,00P,ALL,E38000176,ALL,by_ccg_and_appt_mode,Face-to-Face,20789,ALL,ALL,CCG
ALL,NHS Doncaster CCG,02X,ALL,E38000044,ALL,by_ccg_and_appt_mode,Video/Online,469,ALL,ALL,CCG
ALL,NHS Thurrock CCG,07G,ALL,E38000185,ALL,by_ccg_and_appt_mode,Face-to-Face,14280,ALL,ALL,CCG
ALL,NHS East Staffordshire CCG,05D,ALL,E38000053,ALL,by_ccg_and_appt_mode,Home Visit,47,ALL,ALL,CCG
ALL,NHS Fylde and Wyre CCG,02M,ALL,E38000226,ALL,by_ccg_and_appt_mode,Face-to-Face,19993,ALL,ALL,CCG
ALL,NHS Leeds CCG,15F,ALL,E38000225,ALL,by_ccg_and_appt_mode,Home Visit,669,ALL,ALL,CCG
ALL,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,ALL,E38000231,ALL,by_ccg_and_appt_mode,Face-to-Face,125206,ALL,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_appt_mode,Video/Online,260,ALL,ALL,CCG
ALL,NHS Salford CCG,01G,ALL,E38000143,ALL,by_ccg_and_appt_mode,Face-to-Face,16629,ALL,ALL,CCG
ALL,NHS Vale of York CCG,03Q,ALL,E38000188,ALL,by_ccg_and_appt_mode,Unknown,778,ALL,ALL,CCG
ALL,NHS Bradford District and Craven CCG,36J,ALL,E38000232,ALL,by_ccg_and_appt_mode,Video/Online,289,ALL,ALL,CCG
ALL,NHS Northamptonshire CCG,78H,ALL,E38000242,ALL,by_ccg_and_appt_mode,Video/Online,832,ALL,ALL,CCG
ALL,NHS Liverpool CCG,99A,ALL,E38000101,ALL,by_ccg_and_appt_mode,Face-to-Face,15331,ALL,ALL,CCG
ALL,NHS West Lancashire CCG,02G,ALL,E38000200,ALL,by_ccg_and_appt_mode,Home Visit,119,ALL,ALL,CCG
ALL,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,ALL,E38000231,ALL,by_ccg_and_appt_mode,Unknown,4539,ALL,ALL,CCG
ALL,NHS Wirral CCG,12F,ALL,E38000208,ALL,by_ccg_and_appt_mode,Home Visit,771,ALL,ALL,CCG
ALL,NHS East Leicestershire and Rutland CCG,03W,ALL,E38000051,ALL,by_ccg_and_appt_mode,Face-to-Face,42306,ALL,ALL,CCG
ALL,NHS Doncaster CCG,02X,ALL,E38000044,ALL,by_ccg_and_appt_mode,Home Visit,66,ALL,ALL,CCG
ALL,NHS Shropshire and Telford and Wrekin CCG,M2L0M,ALL,E38000257,ALL,by_ccg_and_appt_mode,Telephone,8879,ALL,ALL,CCG
ALL,NHS Rotherham CCG,03L,ALL,E38000141,ALL,by_ccg_and_appt_mode,Video/Online,983,ALL,ALL,CCG
ALL,NHS Sheffield CCG,03N,ALL,E38000146,ALL,by_ccg_and_appt_mode,Home Visit,588,ALL,ALL,CCG
ALL,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,ALL,E38000222,ALL,by_ccg_and_appt_mode,Face-to-Face,76724,ALL,ALL,CCG
ALL,NHS Mid Essex CCG,06Q,ALL,E38000106,ALL,by_ccg_and_appt_mode,Unknown,1708,ALL,ALL,CCG
ALL,NHS Nottingham and Nottinghamshire CCG,52R,ALL,E38000243,ALL,by_ccg_and_appt_mode,Video/Online,2377,ALL,ALL,CCG
ALL,NHS Portsmouth CCG,10R,ALL,E38000137,ALL,by_ccg_and_appt_mode,Face-to-Face,15348,ALL,ALL,CCG
ALL,NHS Wakefield CCG,03R,ALL,E38000190,ALL,by_ccg_and_appt_mode,Telephone,14013,ALL,ALL,CCG
ALL,NHS Southend CCG,99G,ALL,E38000168,ALL,by_ccg_and_appt_mode,Video/Online,837,ALL,ALL,CCG
ALL,NHS Wirral CCG,12F,ALL,E38000208,ALL,by_ccg_and_appt_mode,Face-to-Face,34246,ALL,ALL,CCG
ALL,NHS Warrington CCG,02E,ALL,E38000194,ALL,by_ccg_and_appt_mode,Face-to-Face,16717,ALL,ALL,CCG
ALL,NHS Cambridgeshire and Peterborough CCG,06H,ALL,E38000026,ALL,by_ccg_and_appt_mode,Video/Online,1663,ALL,ALL,CCG
ALL,NHS Oxfordshire CCG,10Q,ALL,E38000136,ALL,by_ccg_and_appt_mode,Home Visit,421,ALL,ALL,CCG
ALL,NHS Coventry and Warwickshire CCG,B2M3M,ALL,E38000251,ALL,by_ccg_and_appt_mode,Telephone,12639,ALL,ALL,CCG
ALL,NHS Liverpool CCG,99A,ALL,E38000101,ALL,by_ccg_and_appt_mode,Telephone,6415,ALL,ALL,CCG
ALL,NHS North East Lincolnshire CCG,03H,ALL,E38000119,ALL,by_ccg_and_appt_mode,Unknown,1078,ALL,ALL,CCG
ALL,NHS Newcastle Gateshead CCG,13T,ALL,E38000212,ALL,by_ccg_and_appt_mode,Video/Online,56,ALL,ALL,CCG
ALL,NHS Southend CCG,99G,ALL,E38000168,ALL,by_ccg_and_appt_mode,Unknown,232,ALL,ALL,CCG
ALL,NHS Kent and Medway CCG,91Q,ALL,E38000237,ALL,by_ccg_and_appt_mode,Telephone,45816,ALL,ALL,CCG
ALL,NHS Warrington CCG,02E,ALL,E38000194,ALL,by_ccg_and_appt_mode,Home Visit,81,ALL,ALL,CCG
ALL,NHS Blackpool CCG,00R,ALL,E38000015,ALL,by_ccg_and_appt_mode,Home Visit,145,ALL,ALL,CCG
ALL,NHS Tees Valley CCG,16C,ALL,E38000247,ALL,by_ccg_and_appt_mode,Unknown,2763,ALL,ALL,CCG
ALL,NHS Cheshire CCG,27D,ALL,E38000233,ALL,by_ccg_and_appt_mode,Home Visit,792,ALL,ALL,CCG
ALL,NHS St Helens CCG,01X,ALL,E38000172,ALL,by_ccg_and_appt_mode,Telephone,4258,ALL,ALL,CCG
ALL,NHS North West London CCG,W2U3Z,ALL,E38000256,ALL,by_ccg_and_appt_mode,Telephone,56422,ALL,ALL,CCG
ALL,NHS Kent and Medway CCG,91Q,ALL,E38000237,ALL,by_ccg_and_appt_mode,Home Visit,825,ALL,ALL,CCG
ALL,NHS Oldham CCG,00Y,ALL,E38000135,ALL,by_ccg_and_appt_mode,Telephone,5678,ALL,ALL,CCG
ALL,NHS Dorset CCG,11J,ALL,E38000045,ALL,by_ccg_and_appt_mode,Telephone,22577,ALL,ALL,CCG
ALL,NHS Manchester CCG,14L,ALL,E38000217,ALL,by_ccg_and_appt_mode,Home Visit,435,ALL,ALL,CCG
ALL,NHS Black Country and West Birmingham CCG,D2P2L,ALL,E38000250,ALL,by_ccg_and_appt_mode,Home Visit,613,ALL,ALL,CCG
ALL,NHS Knowsley CCG,01J,ALL,E38000091,ALL,by_ccg_and_appt_mode,Telephone,1968,ALL,ALL,CCG
ALL,NHS South East London CCG,72Q,ALL,E38000244,ALL,by_ccg_and_appt_mode,Telephone,25112,ALL,ALL,CCG
ALL,NHS North Staffordshire CCG,05G,ALL,E38000126,ALL,by_ccg_and_appt_mode,Home Visit,111,ALL,ALL,CCG
ALL,NHS Tameside and Glossop CCG,01Y,ALL,E38000182,ALL,by_ccg_and_appt_mode,Telephone,6116,ALL,ALL,CCG
ALL,NHS Castle Point and Rochford CCG,99F,ALL,E38000030,ALL,by_ccg_and_appt_mode,Face-to-Face,16478,ALL,ALL,CCG
ALL,NHS Oxfordshire CCG,10Q,ALL,E38000136,ALL,by_ccg_and_appt_mode,Telephone,18264,ALL,ALL,CCG
ALL,NHS Cheshire CCG,27D,ALL,E38000233,ALL,by_ccg_and_appt_mode,Telephone,23948,ALL,ALL,CCG
ALL,NHS South West London CCG,36L,ALL,E38000245,ALL,by_ccg_and_appt_mode,Telephone,29051,ALL,ALL,CCG
ALL,NHS Stafford and Surrounds CCG,05V,ALL,E38000173,ALL,by_ccg_and_appt_mode,Face-to-Face,13570,ALL,ALL,CCG
ALL,NHS Stafford and Surrounds CCG,05V,ALL,E38000173,ALL,by_ccg_and_appt_mode,Home Visit,64,ALL,ALL,CCG
ALL,NHS Ipswich and East Suffolk CCG,06L,ALL,E38000086,ALL,by_ccg_and_appt_mode,Telephone,10593,ALL,ALL,CCG
ALL,"NHS Heywood, Middleton and Rochdale CCG",01D,ALL,E38000080,ALL,by_ccg_and_appt_mode,Face-to-Face,15667,ALL,ALL,CCG
ALL,NHS Derby and Derbyshire CCG,15M,ALL,E38000229,ALL,by_ccg_and_appt_mode,Unknown,5961,ALL,ALL,CCG
ALL,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,ALL,E38000222,ALL,by_ccg_and_appt_mode,Home Visit,644,ALL,ALL,CCG
ALL,NHS West Essex CCG,07H,ALL,E38000197,ALL,by_ccg_and_appt_mode,Unknown,255,ALL,ALL,CCG
ALL,NHS North East Essex CCG,06T,ALL,E38000117,ALL,by_ccg_and_appt_mode,Unknown,1195,ALL,ALL,CCG
ALL,NHS Fylde and Wyre CCG,02M,ALL,E38000226,ALL,by_ccg_and_appt_mode,Telephone,4628,ALL,ALL,CCG
ALL,NHS North East Essex CCG,06T,ALL,E38000117,ALL,by_ccg_and_appt_mode,Video/Online,1044,ALL,ALL,CCG
ALL,NHS Devon CCG,15N,ALL,E38000230,ALL,by_ccg_and_appt_mode,Video/Online,5502,ALL,ALL,CCG
ALL,NHS Stoke on Trent CCG,05W,ALL,E38000175,ALL,by_ccg_and_appt_mode,Telephone,2824,ALL,ALL,CCG
ALL,NHS South East London CCG,72Q,ALL,E38000244,ALL,by_ccg_and_appt_mode,Home Visit,270,ALL,ALL,CCG
ALL,NHS Berkshire West CCG,15A,ALL,E38000221,ALL,by_ccg_and_appt_mode,Telephone,14590,ALL,ALL,CCG
ALL,NHS Northamptonshire CCG,78H,ALL,E38000242,ALL,by_ccg_and_appt_mode,Face-to-Face,60440,ALL,ALL,CCG
ALL,NHS Tees Valley CCG,16C,ALL,E38000247,ALL,by_ccg_and_appt_mode,Telephone,19149,ALL,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_appt_mode,Unknown,2586,ALL,ALL,CCG
ALL,NHS Portsmouth CCG,10R,ALL,E38000137,ALL,by_ccg_and_appt_mode,Telephone,5132,ALL,ALL,CCG
ALL,NHS Portsmouth CCG,10R,ALL,E38000137,ALL,by_ccg_and_appt_mode,Home Visit,5,ALL,ALL,CCG
ALL,NHS Leicester City CCG,04C,ALL,E38000097,ALL,by_ccg_and_appt_mode,Unknown,2095,ALL,ALL,CCG
ALL,NHS North East London CCG,A3A8R,ALL,E38000255,ALL,by_ccg_and_appt_mode,Video/Online,179,ALL,ALL,CCG
ALL,NHS Knowsley CCG,01J,ALL,E38000091,ALL,by_ccg_and_appt_mode,Home Visit,99,ALL,ALL,CCG
ALL,NHS West Lancashire CCG,02G,ALL,E38000200,ALL,by_ccg_and_appt_mode,Telephone,3202,ALL,ALL,CCG
ALL,NHS Leeds CCG,15F,ALL,E38000225,ALL,by_ccg_and_appt_mode,Video/Online,1180,ALL,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_appt_mode,Telephone,21156,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,ALL,E38000170,ALL,by_ccg_and_appt_mode,Telephone,2262,ALL,ALL,CCG
ALL,NHS North Central London CCG,93C,ALL,E38000240,ALL,by_ccg_and_appt_mode,Home Visit,59,ALL,ALL,CCG
ALL,NHS Basildon and Brentwood CCG,99E,ALL,E38000007,ALL,by_ccg_and_appt_mode,Video/Online,346,ALL,ALL,CCG
ALL,NHS Wirral CCG,12F,ALL,E38000208,ALL,by_ccg_and_appt_mode,Telephone,11610,ALL,ALL,CCG
ALL,NHS North Lincolnshire CCG,03K,ALL,E38000122,ALL,by_ccg_and_appt_mode,Unknown,570,ALL,ALL,CCG
ALL,NHS Barnsley CCG,02P,ALL,E38000006,ALL,by_ccg_and_appt_mode,Video/Online,457,ALL,ALL,CCG
ALL,NHS Blackpool CCG,00R,ALL,E38000015,ALL,by_ccg_and_appt_mode,Face-to-Face,17581,ALL,ALL,CCG
ALL,NHS Derby and Derbyshire CCG,15M,ALL,E38000229,ALL,by_ccg_and_appt_mode,Video/Online,467,ALL,ALL,CCG
ALL,NHS Castle Point and Rochford CCG,99F,ALL,E38000030,ALL,by_ccg_and_appt_mode,Telephone,3208,ALL,ALL,CCG
ALL,NHS Birmingham and Solihull CCG,15E,ALL,E38000220,ALL,by_ccg_and_appt_mode,Video/Online,1064,ALL,ALL,CCG
ALL,NHS St Helens CCG,01X,ALL,E38000172,ALL,by_ccg_and_appt_mode,Home Visit,130,ALL,ALL,CCG
ALL,NHS East Leicestershire and Rutland CCG,03W,ALL,E38000051,ALL,by_ccg_and_appt_mode,Telephone,7525,ALL,ALL,CCG
ALL,NHS Barnsley CCG,02P,ALL,E38000006,ALL,by_ccg_and_appt_mode,Unknown,334,ALL,ALL,CCG
ALL,NHS Bradford District and Craven CCG,36J,ALL,E38000232,ALL,by_ccg_and_appt_mode,Telephone,25278,ALL,ALL,CCG
ALL,NHS Surrey Heartlands CCG,92A,ALL,E38000246,ALL,by_ccg_and_appt_mode,Unknown,255,ALL,ALL,CCG
ALL,NHS Norfolk and Waveney CCG,26A,ALL,E38000239,ALL,by_ccg_and_appt_mode,Telephone,31132,ALL,ALL,CCG
ALL,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,ALL,E38000249,ALL,by_ccg_and_appt_mode,Home Visit,107,ALL,ALL,CCG
ALL,NHS West Sussex CCG,70F,ALL,E38000248,ALL,by_ccg_and_appt_mode,Video/Online,1133,ALL,ALL,CCG
ALL,NHS Greater Preston CCG,01E,ALL,E38000227,ALL,by_ccg_and_appt_mode,Face-to-Face,12878,ALL,ALL,CCG
ALL,NHS East Riding of Yorkshire CCG,02Y,ALL,E38000052,ALL,by_ccg_and_appt_mode,Home Visit,52,ALL,ALL,CCG
ALL,NHS Basildon and Brentwood CCG,99E,ALL,E38000007,ALL,by_ccg_and_appt_mode,Unknown,736,ALL,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_appt_mode,Home Visit,273,ALL,ALL,CCG
ALL,NHS East Lancashire CCG,01A,ALL,E38000050,ALL,by_ccg_and_appt_mode,Face-to-Face,26205,ALL,ALL,CCG
ALL,NHS Northamptonshire CCG,78H,ALL,E38000242,ALL,by_ccg_and_appt_mode,Telephone,23319,ALL,ALL,CCG
ALL,NHS Leicester City CCG,04C,ALL,E38000097,ALL,by_ccg_and_appt_mode,Telephone,11194,ALL,ALL,CCG
ALL,NHS Bassetlaw CCG,02Q,ALL,E38000008,ALL,by_ccg_and_appt_mode,Unknown,325,ALL,ALL,CCG
ALL,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,ALL,E38000222,ALL,by_ccg_and_appt_mode,Telephone,29038,ALL,ALL,CCG
ALL,NHS Morecambe Bay CCG,01K,ALL,E38000228,ALL,by_ccg_and_appt_mode,Face-to-Face,32086,ALL,ALL,CCG
ALL,NHS Southend CCG,99G,ALL,E38000168,ALL,by_ccg_and_appt_mode,Face-to-Face,14217,ALL,ALL,CCG
ALL,NHS Stockport CCG,01W,ALL,E38000174,ALL,by_ccg_and_appt_mode,Telephone,7795,ALL,ALL,CCG
ALL,NHS North East Lincolnshire CCG,03H,ALL,E38000119,ALL,by_ccg_and_appt_mode,Face-to-Face,18222,ALL,ALL,CCG
ALL,NHS North Central London CCG,93C,ALL,E38000240,ALL,by_ccg_and_appt_mode,Face-to-Face,33180,ALL,ALL,CCG
ALL,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,ALL,E38000231,ALL,by_ccg_and_appt_mode,Telephone,31439,ALL,ALL,CCG
ALL,NHS Sunderland CCG,00P,ALL,E38000176,ALL,by_ccg_and_appt_mode,Home Visit,123,ALL,ALL,CCG
ALL,NHS Rotherham CCG,03L,ALL,E38000141,ALL,by_ccg_and_appt_mode,Unknown,1071,ALL,ALL,CCG
ALL,NHS West Suffolk CCG,07K,ALL,E38000204,ALL,by_ccg_and_appt_mode,Home Visit,54,ALL,ALL,CCG
ALL,NHS Morecambe Bay CCG,01K,ALL,E38000228,ALL,by_ccg_and_appt_mode,Telephone,10591,ALL,ALL,CCG
ALL,NHS North East Essex CCG,06T,ALL,E38000117,ALL,by_ccg_and_appt_mode,Face-to-Face,37008,ALL,ALL,CCG
ALL,NHS South West London CCG,36L,ALL,E38000245,ALL,by_ccg_and_appt_mode,Home Visit,353,ALL,ALL,CCG
ALL,NHS Oldham CCG,00Y,ALL,E38000135,ALL,by_ccg_and_appt_mode,Face-to-Face,16136,ALL,ALL,CCG
